link,content,place,date,time,in advance,cover,image
https://www.instagram.com/prismhall/p/CNG4DSZlxps/,"[공연공지]🔥12시 티켓오픈! 놓치지 마세요🔥블루파프리카와 문콕의 케미를 확인할 시간.서로가 서로를 위해 만났다.- 타이틀 : 블루파프리카x문콕 조인트 콘서트 [커넥트]- 일시 : 2021년 4월 25일(일) 17시- 장소 : 프리즘홀(양화로 12길 6)- 티켓 : 예매 44,000원 (예매처 : 멜론티켓)- 문의 : 070-8150-2979👇예매바로가기👇https://ticket.melon.com/performance/index.htm?prodId=205852--------------------------------------------*좌석 70매 한정 판매입니다. 코로나19 상황에 따라 좌석 추가 오픈 가능합니다.*입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.#프리즘홀#prismhall#블루파프리카#문콕#조인트콘서트#커넥트#홍대공연#공연추천#밴드추천",서울특별시 마포구 양화로 12길 6,2021.4.25,12:00,44000,,
https://www.instagram.com/prismhall/p/CNEctgxFj31/,"2021 밴드사랑프로젝트! 아이프리즘유!I*PRISM*U vol.15벌써 이번주 토요일입니다.매력만점 두 밴드를 만나기 위해 기다린 시간들!두 밴드 모두 열심히 준비중에 있다고 하니,기대하고 오셔도 될 것 같습니다😊멜로디로 단번에 홀려버리는 매력적인 두 밴드호아x이세계아이프리즘유 스페셜 픽입니다! 믿고 입덕하세요😊- 타이틀 : I PRISM U vol.15 호아x이세계- 일시 : 2021년 4월 3일(토) 오후 7시- 장소 : 프리즘홀(양화로12길 6)- 티켓 : 예매 30,000원 (예매처 : 멜론티켓)- 문의 : 070-8150-2979👇예매 바로가기👇https://ticket.melon.com/performance/index.htm?prodId=205807--------------------------------*좌석 70매 한정 판매입니다. 코로나19 상황에 따라 좌석 추가 오픈 가능합니다.*입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.#프리즘홀#prismhall#I_PRISM_U#열다섯번째#호아#이세계#밴드사랑프로젝트",서울특별시 마포구 양화로 12길 6,2021.4.3,19:00,30000,,
https://www.instagram.com/prismhall/p/CNCz6u5FHLs/,"‼️WILD CARD vol.11‼️끝을 알 수 없는 수만가지 매력을 가진 밴드들을 볼 수 있는 WILD CARD vol.11 공연이 벌써 이번주 금요일입니다!스타탄생의 현장 그곳에 함께 하세요.이번에는 공연이 고픈 3밴드를 모셨습니다!- we are NERD&HERD 허드 HERD- 따뜻하고 몽환적인 사운드 오붓 5.BUT- 감정의 안식처가 되는 음악 무릉도원 MRD1어떤 무대를 보여줄지, 어떤 노래를 들려줄지 기대가 되지 않나요.스타탄생의 현장! 바로, 빠르게, 예매하세요!간만에 공연하는 세 밴드들을 보러 많이들 와주시길 바랍니다!👉 https://forms.gle/en9hpWfdfbNsdgB89——————————————- 타이틀 : Wild Card vol.11- 일시 : 2021년 4월 2일 (금) 저녁 8시- 티켓 : 예매 25,000원 / 현매 30,000원- 문의 : 070-8150-2979——————————————[공지사항]- 예매오픈 : 2021년 3월 11일 목요일 오후 6시입니다.- 예매마감 : 2021년 4월 1일 목요일 오후 6시입니다. (매진시 조기마감될 수 있습니다.)예매마감 이후에는 현매만 가능합니다.#프리즘홀#prismhall#와일드카드#wildcard#허드#오붓#무릉도원#밴드공연#홍대공연#공연추천",서울특별시 마포구 양화로 12길 6,2021.4.2,20:00,25000,30000,
https://www.instagram.com/prismhall/p/CNCV3qHl28n/,"[티켓오픈공지]블루파프리카x문콕 조인트 콘서트 <connect>오픈공지 : https://ticket.melon.com/csoon/detail.htm?csoonId=5126-------------------------*티켓오픈일 : 2021년 4월 1일(목) 낮 12시*공연일 : 2021년 4월 25일(일) 오후 5시-------------------------1. 예매 : 44,000원(코로나19 상황에 따라 좌석 추가 오픈 가능합니다.)2. 입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.#프리즘홀#prismhall#블루파프리카#문콕#조인트콘서트#커넥트#connect#홍대공연#공연추천#딥뮤직#어코스티뮤직",서울특별시 마포구 양화로 12길 6,2021.4.1,12:00,44000,,
https://www.instagram.com/prismhall/p/CM6hPkwlTtp/,"🔥D-1🔥오늘 18시에 예매 마감입니다.[언제까지나 네 곁에 있을게]유용민님, 로우행잉프루츠님들 모두 무대 준비를 아주아주 열심히 준비하고 있다고 하시니, 다들 큰 기대를 안고 오셔도 될 것 같습니다⭐️한 번 보고 두 번 보고 세 번 봐도 매번 보고 싶은 분들을 모셨습니다!⭐️ 기분이 좋아지는 음악을 하고싶은#유용민⭐️ 트랜디한 멜로디의 감각적인 신스팝밴드#로우행잉프루츠- 타이틀 : 언제까지나 네 곁에 있을게- 일시 : 2021년 3월 28일 (일) 저녁 5시- 티켓 : 예매 25,000원 / 현매 30,000원- 문의 : 070-8150-2979👇예매 바로가기👇https://forms.gle/ijhzXcf8wMV5veKC7----------------------------------[공지사항]- 예매오픈 : 2021년 3월 12일 금요일 오후 6시입니다.- 예매마감 : 2021년 3월 27일 토요일 오후 6시입니다. (매진시 조기마감될 수 있습니다.)예매마감 이후에는 현매만 가능합니다.#프리즘홀#prismhall#유용민#로우행잉프루츠#언제까지나_네곁에_있을게",서울특별시 마포구 양화로 12길 6,2021.3.28,18:00,25000,30000,
https://www.instagram.com/prismhall/p/CM1K2r-FHQs/,"🔥D-1🔥오늘 예매가 마감됩니다!드디어 내일 [PRISM BREAK vol.7 - GROOVE SPECIAL] 까데호, 불고기디스코@cadejo___@bulgogidisco밴드 까데호와의 인터뷰!👉 https://brunch.co.kr/@aigy1960/14공연에 많이많이 와주세요!티켓이 얼마 남지 않았습니다!▪️공연: PRISM BREAK vol.7▪️일시: 3월26일 (금) PM 7:30▪️장소: Prismhall▪️티켓: 멜론티켓 예매 30,000원▪️문의 : 070-8150-2979▪️예매 바로가기 👉 https://ticket.melon.com/performance/index.htm?prodId=205777——————————————————*좌석 70매 한정 판매입니다.*입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.#프리즘홀#prismhall#까데호#불고기디스코#PRISM_BREAK#프리즘브레이크#공연추천#홍대공연#취향불문#취향을갖지말자",서울특별시 마포구 양화로 12길 6,2025.3.26,19:30,30000,,
https://www.instagram.com/prismhall/p/CMuFvk_lyT1/,"안녕하세요. 프리즘홀입니다.이번 일요일 예정이었던 <언제까지나 네 곁에 있을게> 라인업 변동이 있음을 알러드립니다.공감유발 밴드 원디비 멤버의 건강상 문제로 인해 해당 공연은 유용민님과 로우행잉프루치님 두 팀으로 공연이 진행됩니다.취소 및 환불은 프리즘홀 인스타그램 디엠 및 페이스북 메신저에 연락주시면 처리하도록 하겠습니다.다만, 당일 취소 및 환불은 불가능 합니다.감사합니다.- 타이틀 : 언제까지나 네 곁에 있을게- 일시 : 2021년 3월 28일 (일) 저녁 5시- 티켓 : 예매 25,000원 / 현매 30,000원- 문의 : 070-8150-2979👇예매 바로가기👇https://forms.gle/ijhzXcf8wMV5veKC7-------------------------------[공지사항]- 예매오픈 : 2021년 3월 12일 금요일 오후 6시입니다.- 예매마감 : 2021년 3월 27일 토요일 오후 6시입니다. (매진시 조기마감될 수 있습니다.)예매마감 이후에는 현매만 가능합니다.@1dbband@yongmin0206@lhfruits#프리즘홀#prismhall#언제까지나네곁에있을게#홍대공연#공연추천#유용민#로우행잉프루츠",서울특별시 마포구 양화로 12길 6,2021.3.28,17:00,25000,30000,
https://www.instagram.com/prismhall/p/CMqZwRMFRlW/,"🔥D-Day🔥ACE OF SPADES vol.1 in Seoul시원한 사운드의 향연.기다릴만큼 기다린 공연.후회하지 않을 겁니다.바로 오늘 오후 5시 프리즘홀에서 열립니다.(Door open 16:30)현매 : 30,000원@wabiking_officialStillcrow@crackshot_official*좌석 70매 한정 판매입니다. 좌석제로 운영이 됩니다.#프리즘홀#prismhall#와비킹#스틸크로우#크랙삿#wabiking#stillcrow#crackshot#ace_of_spades",서울특별시 마포구 양화로 12길 6,,16:30,30000,,
https://www.instagram.com/prismhall/p/CMjDbKgFeu7/,"[티켓오픈공지]백아x은종 : WHITE PAPER오픈공지 : https://ticket.melon.com/csoon/detail.htm?csoonId=5100——————————————————* 티켓오픈일 : 2021년 3월 19일(금) 오후 12시* 공연일 : 2021년 4월 10일(토) 오후 6시——————————————————1. 예매 : 44,000원(코로나19 상황에 따라 좌석 추가 오픈 가능합니다.)2. 입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.#프리즘홀#prismhall#백아#은종#WHITE_PAPER#사연모집예정",서울특별시 마포구 양화로 12길 6,2021.3.19,12:00,44000,,
https://www.instagram.com/prismhall/p/CMb3swflWLV/,"‼️D-4️⃣‼️드디어 4일 남았습니다. 빨리 예매를 서둘러주세요!나의 첫 콘서트. 마이(MY) 시리즈.나의 첫 콘서트 마이(MY)시리즈가 2021년을 맞아 <RETURN TO SCHOOL BAND>로 발전했습니다.프리즘홀에서 펼쳐지는 대학생 밴드들의 경연!여러분들의 참여가 필수적인 공연입니다!학교 대항전! 학교마다 어떤 스타일의 무대를 보여줄지 기대되지 않나요.매번 보는 재미가 있을 <RETURN TO SCHOOL BAND>여러분들을 위해 준비했습니다. 그 첫 시작을 함께해 주세요.<RETRUN TO SCHOOL BAND>의 첫 시작을 알리는 밴드들입니다.🎸 호원대학교 - 시라네 : 저희 시라네 밴드는 합주 끝나고 매우 추운 날씨에 오뎅국물을 먹다가 생겨난 이름입니다. 진한 오뎅국물처럼 실한 음악을 하는 밴드입니다.🎸 백제예술대학교 - 영밴드 : 저희는 밴드 0(young)으로, 이름 그대로 ‘젊다’ 와 동시에 숫자 0으로 표현하여 아무것도 없는 젊은 청춘들이 느낄 수 있는 사랑, 감정, 일 등을 꾸밈없이 음악하는 밴드입니다.🎸 백석예술대학교 - 위재연 : OLD but NEW 싱어송라이터 Luke Dash (위재연) 입니다. 옛날 노래들을 보면 별 다른 기술없이도 단순한 코드진행과 아름다운 선율만으로 사람들의 마음을 울리는 곡들이 많습니다. 이런 감성에 요즘 곡들의 테크닉과 트렌드를 적용시켜 노래를 만들고 있는 아티스트입니다.-----------------------------[MY SERIES : RETURN TO SCHOOL BAND]▪️일시 : 2021년 3월 18일 목요일 저녁 7시30분 (입장 : 7시)▪️장소 : 프리즘홀(양화로 12길 6)▪️출연 : 시라네, 영밴드, 위재연▪️티켓 : 예매 15,000원 / 현매 20,000 원▪️입금계좌 : 117-20-083866 SC제일은행 이기정▪️예매폼 : https://forms.gle/zsvENj2TicfZE9Yg8▪️문의 : 070-8150-2979-----------------------------[공지사항]*예매오픈 : 2021년 2월 24일 수요일 오후 9입니다.*예매마감 : 2021년 3월 17일 수요일 오후 6시입니다. (매진시 조기마감될 수 있습니다.)예매마감 이후에는 현매만 가능합니다.*구글폼을 작성하시고 계좌에 입금을 완료해야 예매가 완료됩니다. 예매는 1인 4매까지 가능합니다.*예매가 완료되면, 최대한 그날 안에 예매완료 문자를 보내드립니다.*받으신 번호는 입장번호 입니다. 낮은 순 입장진행되며, 번호 지나갔을 경우 선순위들 후 입장합니다. (입장시간 7시 부터)*본 공연은 비지정석 좌석제입니다.*공연을 위한 방역지침의 절차를 스탭의 안내로 진행합니다.체온체크, 손소독제 사용, QR체크인을 진행중에 있습니다.공연장 안에서는 반드시 마스크를 착용해 주시고, 개별적인 방역을 생활화하는 안전한 공연에 협조해 주시면 감사하겠습니다.🤩 성장하는 공연 MY시리즈는 어김없이 슈퍼드럼스틱의 명가 비트핑거스와 함께 합니다.🤩 꿈을 향해 나아가는 아티스트가 꿈꾸는 톤을 낼 수 있게끔 솔루션을 제공하는 톤프린트도 새롭게 아티스트들 지원을 약속하셨습니다.#프리즘홀#prismhall#마이시리즈#MYSERIES#호원대학교#백제예술대학교#백석예술대학교#시라네#영밴드#위재연#RETURN_TO_SCHOOL_BAND#대학밴드#비트핑거스#톤프린트",서울특별시 마포구 양화로 12길 6,2021.3.18,19:30,15000,20000,
https://www.instagram.com/prismhall/p/CL6YYqpFvpj/,"[티켓 오픈]버둥 생일 단독공연 : 둥절2021‼️티켓 오픈 : 2021년 3월 2일(화) 오후7시‼️매년 버둥의 그 해 신곡을 들어볼 수 있었던 버둥 생일공연 [둥절]올해는 5인조 밴드셋 사운드로 발매준비 중인 버둥 정규앨범의 수록곡을 선공개 할 예정입니다.앨범 작업에 본격적으로 들어가기 전 마지막 공연으로 하나하나 공들여 준비하고 있습니다.--------------------------------------------☑️ 타이틀 : 둥절 2021☑️ 일시 : 2021년 3월 27일(토) 오후7시☑️ 장소 : 프리즘홀(양화로 12길 6)☑️ 티켓 : 예매 44,000원 (예매처 : 멜론티켓)☑️ 문의 : 070-8150-2979--------------------------------------------👇예매 바로가기👇https://ticket.melon.com/performance/index.htm?prodId=205782*좌석 70매 한정 판매입니다. 코로나19 상황에 따라 좌석 추가 오픈 가능합니다.*입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.#프리즘홀#prismhall#버둥#단독공연#티켓오픈#멜론티켓#둥절2021",서울특별시 마포구 양화로 12길 6,2021.3.2,19:00,44000,,
https://www.instagram.com/prismhall/p/CLv_sQ3FH6j/,"[티켓오픈공지]매년 버둥의 그해 신곡을 들어볼 수 있었던 버둥 생일공연 '둥절'이번에는 프리즘홀에서 여러분들을 밴드셋으로 만나보려 합니다.☑️ 타이틀 : 둥절 2021☑️ 일시 : 2021년 3월 27일(토) 19시☑️ 장소 : 프리즘홀(양화로 12길 6)☑️ 티켓 : 예매 44,000원 (예매처 : 멜론티켓)☑️ 문의 : 070-8150-2979👇예매 바로가기👇https://ticket.melon.com/performance/index.htm?prodId=205782--------------------------------------------* 티켓오픈일 : 2021년 3월 2일(화) 오후 7시* 공연일 : 2021년 3월 27일(토) 오후 7시--------------------------------------------*좌석 70매 한정 판매입니다. 코로나19 상황에 따라 좌석 추가 오픈 가능합니다.*입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.#프리즘홀#prismhall#버둥#둥절#단독콘서트#단독공연",서울특별시 마포구 양화로 12길 6,2021.3.27,19:00,44000,,
https://www.instagram.com/prismhall/p/CLoQ-NlFIPJ/,"[티켓오픈공지]“무경계 음약향유 프로젝트, 취향을 갖지 말자!”신박한 큐레이션의 한계타파 프로젝트 <프리즘 브레이크>!올해도 신나게 외치며 음악여정을 떠난다!2021년 첫 시작은 월드클래스 리듬마스터 ‘까데호’ & ‘불고기디스코’와 함께!그루브가 뭔지 제대로 느껴볼 시간!PRISM BREAK vol.7 < GROOVE SPECIAL >https://ticket.melon.com/performance/index.htm?prodId=205777------------------------------------* 티켓오픈일 : 2021년 2월 26일(금) 오후 12시* 공연일 : 2021년 3월 26일(금) 저녁 7시30분------------------------------------1. 예매 : 30,000원(좌석 70매 한정 판매입니다. 코로나19 상황에 따라 좌석 추가 오픈 가능합니다.)2. 입장시 선택한 예매번호는 입장번호입니다. 낮은 순 입장합니다.@cadejo___@bulgogidisco#프리즘홀#prismhall#프리즘브레이크#그루브특집#prismbreakvol7#불고기디스코#까데호#홍대공연장",서울특별시 마포구 양화로 12길 6,2021.2.26,19:30,30000,,
